source,target,distance
沾化区,冠县,2.950851970125204
沾化区,利津县,0.38743174690128207
沾化区,单县,3.5515840518149586
沾化区,博兴县,0.5563223643653474
沾化区,博山区,1.2339299833044344
沾化区,即墨区,2.7179635065254177
沾化区,历下区,1.475865483975394
沾化区,历城区,1.471356104776664
沾化区,台儿庄区,3.160601940474524
沾化区,周村区,0.9329876420984864
沾化区,商河县,0.9924760952393842
沾化区,嘉祥县,2.9069816523038026
沾化区,坊子区,1.55298545654566
沾化区,垦利区,0.6325102358121512
沾化区,城阳区,2.628266405005406
沾化区,夏津县,2.21924366792751
沾化区,天桥区,1.533389858726011
沾化区,奎文区,1.4340126405273639
沾化区,宁津县,1.3663413008900718
沾化区,宁阳县,2.2145265140479586
沾化区,安丘市,1.6542234457726503
沾化区,定陶区,3.6674284328057043
沾化区,寒亭区,1.314357695306122
沾化区,寿光市,1.0087788495101637
沾化区,山亭区,2.683924786249348
沾化区,岚山区,2.8365855618006903
沾化区,岱岳区,1.6886965407183285
沾化区,峄城区,2.9757057796261326
沾化区,崂山区,2.859574533386468
沾化区,巨野县,3.0741200437761043
沾化区,市中区,1.5441840505642392
沾化区,市北区,2.779639909652514
沾化区,市南区,2.757306940092299
沾化区,平原县,1.7672079829729677
沾化区,平度市,2.03800125855142
沾化区,平邑县,2.2468312159573602
沾化区,平阴县,2.1894128623891462
沾化区,广饶县,0.7333655018310969
沾化区,庆云县,0.6807756642595674
沾化区,张店区,0.8991569568789736
沾化区,微山县,3.0603868623916517
沾化区,德城区,1.7432485196523453
沾化区,惠民县,0.6556086047301873
沾化区,成武县,3.5447500480941554
沾化区,招远市,2.2859654529543163
沾化区,文登区,3.9302158926895774
沾化区,新泰市,1.8941462778057103
沾化区,无棣县,0.5199959843137409
沾化区,昌乐县,1.4143488801046027
沾化区,昌邑市,1.591006150615251
沾化区,曲阜市,2.4072457009390353
沾化区,曹县,3.8680466121515096
沾化区,李沧区,2.74733450116984
沾化区,栖霞市,2.8107709288535463
沾化区,桓台县,0.7284877892442181
沾化区,梁山县,2.7823654670037166
沾化区,槐荫区,1.564753497955588
沾化区,武城县,2.1106215843311054
沾化区,汶上县,2.5616914218435505
沾化区,沂南县,2.174059762051287
沾化区,沂水县,1.971180724135791
沾化区,沂源县,1.5416748947668755
沾化区,河东区,2.609522317229519
沾化区,河口区,0.5613120988536519
沾化区,沾化区,0.1
沾化区,泗水县,2.2088758402271895
沾化区,泰山区,1.7500820842823654
沾化区,济阳区,1.1627541377642256
沾化区,海阳市,3.1320845318220822
沾化区,淄川区,1.0677103285897742
沾化区,滕州市,2.78765712373421
沾化区,滨城区,0.33243748130349526
沾化区,潍城区,1.3404973730086476
沾化区,牟平区,3.43938805485872
沾化区,牡丹区,3.6537088341471424
沾化区,环翠区,4.0144656309381155
沾化区,福山区,3.0891247747637607
沾化区,禹城市,1.7366889301377
沾化区,章丘区,1.1517241354162226
沾化区,罗庄区,2.7061637575981425
沾化区,肥城市,2.1210801163725708
沾化区,胶州市,2.306614752137838
沾化区,芝罘区,3.234392331933354
沾化区,茌平区,2.184300620111669
沾化区,荣成市,4.339357147166137
沾化区,莒南县,2.619520041639134
沾化区,莒县,2.2326207854134323
沾化区,莘县,2.8640361554663403
沾化区,莱山区,3.3288476302640726
沾化区,莱州市,1.8588578823563562
沾化区,莱芜区,1.5543998845807256
沾化区,莱西市,2.451418561867573
沾化区,莱阳市,2.750821347743609
沾化区,蒙阴县,1.9970129582526588
沾化区,蓬莱区,2.739629221042243
沾化区,薛城区,3.030463953732438
沾化区,诸城市,2.070657085788646
沾化区,费县,2.438899279299624
沾化区,邹城市,2.569910699222504
沾化区,邹平市,0.9214688805341437
沾化区,郓城县,3.0321108342036283
沾化区,郯城县,3.093666532727361
沾化区,鄄城县,3.3812142364287183
沾化区,金乡县,3.199846144325221
沾化区,钢城区,1.6708034069572835
沾化区,长清区,1.7918502621423358
沾化区,阳信县,0.5568829019450459
沾化区,阳谷县,2.825963541823607
沾化区,青州市,1.0807948268877412
沾化区,高唐县,2.074928083137753
沾化区,高密市,2.0424627705189082
沾化区,高青县,0.8577351661443783
沾化区,鱼台县,3.0828991269599015
沾化区,黄岛区,2.752795375016907
沾化区,齐河县,1.7511907633134411
沾化区,龙口市,2.3554867177955643
泗水县,东平县,0.9750005267612477
泗水县,东昌府区,1.5226208836719008
泗水县,东明县,2.2203708107229563
泗水县,东港区,2.1956704546895525
泗水县,东营区,2.1827991415532333
泗水县,东阿县,1.2323483848790193
泗水县,临朐县,1.4288122782710175
泗水县,临沭县,1.5588922810388954
泗水县,临淄区,1.5482771954562675
泗水县,临清市,1.9492055225383718
泗水县,临邑县,1.6444537988963723
泗水县,乐陵市,1.9917870240372617
泗水县,乳山市,4.4281307019005505
泗水县,五莲县,1.9316055935957
泗水县,任城区,0.7298387084569633
泗水县,兖州区,0.4555230968987276
泗水县,兰山区,1.221863906021498
泗水县,兰陵县,1.1235385966750797
泗水县,冠县,2.0125535194362896
泗水县,利津县,2.304726881959213
泗水县,单县,1.4734695894578174
泗水县,博兴县,1.7089046832891348
泗水县,博山区,1.0155735278933045
泗水县,即墨区,3.3808645017369954
泗水县,历下区,1.0260331563766556
泗水县,历城区,1.0464216496842034
泗水县,台儿庄区,1.1883094784069088
泗水县,周村区,1.2856999652108654
泗水县,商河县,1.6694634521066534
泗水县,嘉祥县,0.970381957562382
泗水县,坊子区,2.19917926639371
泗水县,垦利区,2.5077300452328664
泗水县,城阳区,3.132895087011423
泗水县,夏津县,1.8560840543367587
泗水县,天桥区,1.0582633207495085
泗水县,奎文区,2.145648320193206
泗水县,宁津县,2.089163481142976
泗水县,宁阳县,0.35920267077430906
泗水县,安丘市,1.9578675480463823
泗水县,定陶区,1.8051051702760714
泗水县,寒亭区,2.318274091728621
泗水县,寿光市,2.0671415271975713
泗水县,山亭区,0.5900200970437256
泗水县,岚山区,2.109606966494545
泗水县,岱岳区,0.5307883096823443
泗水县,峄城区,0.9415750589734267
泗水县,崂山区,3.326611686356289
泗水县,巨野县,1.2135938955616616
泗水县,市中区,1.0295814168660211
泗水县,市北区,3.156689927714535
泗水县,市南区,3.10465201699933
泗水县,平原县,1.6901499089366818
泗水县,平度市,2.8816319970677515
泗水县,平邑县,0.39293434351262246
泗水县,平阴县,1.0356113823440518
泗水县,广饶县,1.995745870945622
泗水县,庆云县,2.129716330970241
泗水县,张店区,1.3633935809429103
泗水县,微山县,0.8668392311986131
泗水县,德城区,1.9720320402629143
泗水县,惠民县,1.8436251271018735
泗水县,成武县,1.559397337590082
泗水县,招远市,3.5226913795774712
泗水县,文登区,4.970653052246157
泗水县,新泰市,0.40375857051328395
泗水县,无棣县,2.1055978428542184
泗水县,昌乐县,1.8946238125421353
泗水县,昌邑市,2.4265714156492533
泗水县,曲阜市,0.30330568474753644
泗水县,曹县,1.9273868241202894
泗水县,李沧区,3.1923604265386913
泗水县,栖霞市,3.9977031146874116
泗水县,桓台县,1.5087600203518368
泗水县,梁山县,1.19203232227031
泗水县,槐荫区,1.0389245328180445
泗水县,武城县,1.9641278991940618
泗水县,汶上县,0.7932009288058304
泗水县,沂南县,1.1916429315597687
泗水县,沂水县,1.3549332283283715
泗水县,沂源县,1.0604589375304359
泗水县,河东区,1.3372776371277357
泗水县,河口区,2.667164932923121
泗水县,沾化区,2.2088758402271895
泗水县,泗水县,0.1
泗水县,泰山区,0.5579034891207005
泗水县,济阳区,1.3181482418573236
泗水县,海阳市,4.06021217803823
泗水县,淄川区,1.1993980751516378
泗水县,滕州市,0.5880498489071205
泗水县,滨城区,1.8769882319329156
泗水县,潍城区,2.039446618799978
泗水县,牟平区,4.55890882895011
泗水县,牡丹区,1.90561865031389
泗水县,环翠区,5.165039627759615
泗水县,福山区,4.318026368627638
泗水县,禹城市,1.4585153629680467
泗水县,章丘区,1.0836821600232898
泗水县,罗庄区,1.2052166755648195
泗水县,肥城市,0.699181994418077
泗水县,胶州市,2.716746261315637
泗水县,芝罘区,4.488299800260619
泗水县,茌平区,1.3765315949931414
泗水县,荣成市,5.360531074519346
泗水县,莒南县,1.6300662287741738
泗水县,莒县,1.5600217646131431
泗水县,莘县,1.7071866569235112
泗水县,莱山区,4.533496023573713
泗水县,莱州市,3.0828930771958456
泗水县,莱芜区,0.6801754671975747
泗水县,莱西市,3.3780465898297756
泗水县,莱阳市,3.6809454891886726
泗水县,蒙阴县,0.6676761064392297
泗水县,蓬莱区,4.094374223865882
泗水县,薛城区,0.8658131873249587
泗水县,诸城市,2.1188166013101837
泗水县,费县,0.7990974541029946
泗水县,邹城市,0.39892057543290366
泗水县,邹平市,1.2886367828475191
泗水县,郓城县,1.336981635612121
泗水县,郯城县,1.5101244153057527
泗水县,鄄城县,1.7716894986595648
泗水县,金乡县,1.1351716595635426
泗水县,钢城区,0.6644145417556234
泗水县,长清区,1.0357800783988953
泗水县,阳信县,2.0028127204697537
泗水县,阳谷县,1.55502228658409
泗水县,青州市,1.5701131349905046
泗水县,高唐县,1.5970292644312873
泗水县,高密市,2.5602237079348806
泗水县,高青县,2.1553955764313626
泗水县,鱼台县,0.9168618669927648
泗水县,黄岛区,3.0186994948614863
泗水县,齐河县,1.213921209391535
泗水县,龙口市,3.752456701426911
泰山区,东平县,0.8818082287789546
泰山区,东昌府区,1.2530087008906108
泰山区,东明县,2.3084640795955806
泰山区,东港区,2.3905380956891618
泰山区,东营区,1.8264954054640974
泰山区,东阿县,0.9654105198389719
泰山区,临朐县,1.3349500972521857
泰山区,临沭县,1.9399197308573821
泰山区,临淄区,1.257942268795929
泰山区,临清市,1.6057222986850064
泰山区,临邑县,1.0913701025077707
泰山区,乐陵市,1.4353957147479997
泰山区,乳山市,4.374660620545468
泰山区,五莲县,2.056296947994966
泰山区,任城区,1.0119434633722637
泰山区,兖州区,0.754813531747026
泰山区,兰山区,1.6176570996911175
泰山区,兰陵县,1.607910328354298
泰山区,冠县,1.7832541743790273
泰山区,利津县,1.9102489908579867
泰山区,单县,1.8067983331206543
泰山区,博兴县,1.3111812597394972
泰山区,博山区,0.7107842178427071
泰山区,即墨区,3.3650288492134486
泰山区,历下区,0.4707756176329595
泰山区,历城区,0.49170805272561646
泰山区,台儿庄区,1.733407739708353
泰山区,周村区,0.8875834794402945
泰山区,商河县,1.1150859347930862
泰山区,嘉祥县,1.1809381892680104
泰山区,坊子区,2.0909419256361974
泰山区,垦利区,2.1411363720621353
泰山区,城阳区,3.144440634706086
泰山区,夏津县,1.4365905864963597
泰山区,天桥区,0.5128582424922954
泰山区,奎文区,2.011682510237503
泰山区,宁津县,1.5363280121505059
泰山区,宁阳县,0.46444813888063596
泰山区,安丘市,1.9075685187484308
泰山区,定陶区,1.9924045342609078
泰山区,寒亭区,2.133115753417004
泰山区,寿光市,1.827537254602312
泰山区,山亭区,1.1432214298388654
泰山区,岚山区,2.3788276890551594
泰山区,岱岳区,0.1937477477741956
泰山区,峄城区,1.4921508418319473
泰山区,崂山区,3.357743689105373
泰山区,巨野县,1.379026933819963
泰山区,市中区,0.48421332982470616
泰山区,市北区,3.202054428315915
泰山区,市南区,3.154768835390653
泰山区,平原县,1.1889264105129462
泰山区,平度市,2.791148306726007
泰山区,平邑县,0.8307700945738791
泰山区,平阴县,0.7529458804098504
泰山区,广饶县,1.6881096077972733
泰山区,庆云县,1.5893018881795486
泰山区,张店区,1.0060695373574589
泰山区,微山县,1.4087765731998303
泰山区,德城区,1.4540441541416806
泰山区,惠民县,1.3120391661303077
泰山区,成武县,1.8222366794848297
泰山区,招远市,3.3681083851004034
泰山区,文登区,4.90691212095867
泰山区,新泰市,0.5374450691418121
泰山区,无棣县,1.5795572910329172
泰山区,昌乐县,1.7798390140001439
泰山区,昌邑市,2.2975349230588717
泰山区,曲阜市,0.6694005527788172
泰山区,曹县,2.166510461070528
泰山区,李沧区,3.2223086321031853
泰山区,栖霞市,3.8725679872291665
泰山区,桓台县,1.112106963960111
泰山区,梁山县,1.1835144175413974
泰山区,槐荫区,0.4982802883104274
泰山区,武城县,1.5077130174340736
泰山区,汶上县,0.8626302074728401
泰山区,沂南县,1.4244111891619644
泰山区,沂水县,1.4841605243312637
泰山区,沂源县,1.011492772296284
泰山区,河东区,1.6981103234741928
泰山区,河口区,2.253675040665087
泰山区,沾化区,1.7500820842823654
泰山区,泗水县,0.5579034891207005
泰山区,泰山区,0.1
泰山区,济阳区,0.7639415859422266
泰山区,海阳市,4.003322150267556
泰山区,淄川区,0.8743252190925944
泰山区,滕州市,1.130475932122183
泰山区,滨城区,1.4270314960973252
泰山区,潍城区,1.8908174780820826
泰山区,牟平区,4.465992788993501
泰山区,牡丹区,2.029628705151883
泰山区,环翠区,5.075852641374105
泰山区,福山区,4.190787411311129
泰山区,禹城市,0.9609816418093002
泰山区,章丘区,0.5986032122259082
泰山区,罗庄区,1.6269551133741882
泰山区,肥城市,0.4824193164968533
泰山区,胶州市,2.7253422331324066
泰山区,芝罘区,4.3585215917835765
泰山区,茌平区,1.0184971129578337
泰山区,荣成市,5.3086507031149
泰山区,莒南县,1.9327323854945955
泰山区,莒县,1.7505259017161476
泰山区,莘县,1.5345238786398385
泰山区,莱山区,4.4177183039379715
泰山区,莱州市,2.910186499862709
泰山区,莱芜区,0.4726740519812919
泰山区,莱西市,3.295463818341804
泰山区,莱阳市,3.6104718728836156
泰山区,蒙阴县,0.8948745640601993
泰山区,蓬莱区,3.928271994253734
泰山区,薛城区,1.4198423157606967
泰山区,诸城市,2.1668340035858438
泰山区,费县,1.2208286987624881
泰山区,邹城市,0.8419284420139357
泰山区,邹平市,0.8429946905928517
泰山区,郓城县,1.4032421398335155
泰山区,郯城县,1.9775067901025853
泰山区,鄄城县,1.815676202548718
泰山区,金乡县,1.4540276836261932
泰山区,钢城区,0.6255080163659414
泰山区,长清区,0.5650537891401927
泰山区,阳信县,1.4752555167810784
泰山区,阳谷县,1.4170653859914464
泰山区,青州市,1.3536670218062468
泰山区,高唐县,1.172191006952508
泰山区,高密市,2.5274800314783823
泰山区,高青县,1.8728961976879208
泰山区,鱼台县,1.3390208628707332
泰山区,黄岛区,3.0848251972883807
泰山区,齐河县,0.7266672464572564
泰山区,龙口市,3.565151063836964
济阳区,东平县,1.3227108450706004
济阳区,东昌府区,1.3551291749073133
济阳区,东明县,2.7176370480605474
济阳区,东港区,2.7272087746460527
济阳区,东营区,1.4335805286717467
济阳区,东阿县,1.1653296814900418
济阳区,临朐县,1.4588693490811695
济阳区,临沭县,2.5063864906191826
济阳区,临淄区,1.1017174678266437
济阳区,临清市,1.4997745589762157
济阳区,临邑县,0.433917665156237
济阳区,乐陵市,0.6748618289136378
济阳区,乳山市,4.300865989905653
济阳区,五莲县,2.337249815606246
济阳区,任城区,1.6906154009527263
济阳区,兖州区,1.4729241328874212
济阳区,兰山区,2.2173981976135826
济阳区,兰陵县,2.2865404903290396
济阳区,冠县,1.844264451522797
济阳区,利津县,1.4362211026072353
济阳区,单县,2.459332523408937
济阳区,博兴县,0.9264294928610329
济阳区,博山区,0.8001035656603089
济阳区,即墨区,3.3777387975282394
济阳区,历下区,0.3422215528224482
济阳区,历城区,0.33076689866334186
济阳区,台儿庄区,2.468812283206259
济阳区,周村区,0.6722565176471529
济阳区,商河县,0.35137264992202033
济阳区,嘉祥县,1.7984704608115385
济阳区,坊子区,2.065768559034795
济阳区,垦利区,1.6974828304822156
济阳区,城阳区,3.2046789311728117
济阳区,夏津县,1.2023403696556305
济阳区,天桥区,0.37903688758654647
济阳区,奎文区,1.9588050236652874
济阳区,宁津县,0.8412420213661975
济阳区,宁阳县,1.185991689669632
济阳区,安丘市,1.98530987067647
济阳区,定陶区,2.518981818127447
济阳区,寒亭区,1.9897790894019762
济阳区,寿光市,1.6371901542559137
济阳区,山亭区,1.8934845388919967
济阳区,岚山区,2.80175065101308
济阳区,岱岳区,0.8182012046797539
济阳区,峄城区,2.2363210419341066
济阳区,崂山区,3.434302609522732
济阳区,巨野县,1.9406064175446347
济阳区,市中区,0.3950503141782787
济阳区,市北区,3.3046664564848913
济阳区,市南区,3.265942906220772
济阳区,平原县,0.7798037907436914
济阳区,平度市,2.731027191731522
济阳区,平邑县,1.530540213465147
济阳区,平阴县,1.0278101212734732
济阳区,广饶县,1.40372050191008
济阳区,庆云县,0.8396313275723108
济阳区,张店区,0.8168078286402188
济阳区,微山县,2.172404226902239
济阳区,德城区,0.9282630949666101
济阳区,惠民县,0.5890591015383545
济阳区,成武县,2.422342710423373
济阳区,招远市,3.1853562899206174
济阳区,文登区,4.806363577225405
济阳区,新泰市,1.1744227788274777
济阳区,无棣县,0.8579016955289601
济阳区,昌乐县,1.7866571354137095
济阳区,昌邑市,2.220894163205555
济阳区,曲阜市,1.4157574546190508
济阳区,曹县,2.7287760880146656
济阳区,李沧区,3.30343562019995
济阳区,栖霞市,3.7130473983099455
济阳区,桓台县,0.7917914318244534
济阳区,梁山县,1.6261582421451783
济阳区,槐荫区,0.4110853996936821
济阳区,武城县,1.1663324148827685
济阳区,汶上县,1.443257798884112
济阳区,沂南县,1.894835376757413
济阳区,沂水县,1.841775955301015
济阳区,沂源县,1.289026662650154
济阳区,河东区,2.260262170914311
济阳区,河口区,1.7179580823434053
济阳区,沾化区,1.1627541377642256
济阳区,泗水县,1.3181482418573236
济阳区,泰山区,0.7639415859422266
济阳区,济阳区,0.1
济阳区,海阳市,3.9354965083899107
济阳区,淄川区,0.8183962527517267
济阳区,滕州市,1.8943477261721073
济阳区,滨城区,0.8983429822516733
济阳区,潍城区,1.8322518810300519
济阳区,牟平区,4.334871164203991
济阳区,牡丹区,2.4945370992684683
济阳区,环翠区,4.936527378874744
济阳区,福山区,4.018607321550532
济阳区,禹城市,0.6494071035439716
济阳区,章丘区,0.4102045212253345
济阳区,罗庄区,2.249267927344762
济阳区,肥城市,1.0007961141012887
济阳区,胶州市,2.805674568027052
济阳区,芝罘区,4.178238071462202
济阳区,茌平区,1.0427993774792084
济阳区,荣成市,5.216761334264567
济阳区,莒南县,2.420602375533909
济阳区,莒县,2.1376220071042407
济阳区,莘县,1.7181578337831416
济阳区,莱山区,4.255695087651805
济阳区,莱州市,2.7237858729478925
济阳区,莱芜区,0.8925193957301996
济阳区,莱西市,3.218832233419958
济阳区,莱阳市,3.5374512108411356
济阳区,蒙阴县,1.4603500670745029
济阳区,蓬莱区,3.7083324959114723
济阳区,薛城区,2.1829044927009145
济阳区,诸城市,2.3432178746230496
济阳区,费县,1.8713538666502654
济阳区,邹城市,1.5923357229895954
济阳区,邹平市,0.535746079971967
济阳区,郓城县,1.8779939951988567
济阳区,郯城县,2.627786071088527
济阳区,鄄城县,2.2186543343046896
济阳区,金乡县,2.115613325463022
济阳区,钢城区,1.0929416878690041
济阳区,长清区,0.6300960300412151
济阳区,阳信县,0.7542064065581138
济阳区,阳谷县,1.668546317900712
济阳区,青州市,1.294524144850011
济阳区,高唐县,0.9945454622073127
济阳区,高密市,2.5662546994379074
济阳区,高青县,1.6048983411474618
济阳区,鱼台县,2.06197783557141
济阳区,黄岛区,3.220516779799503
济阳区,齐河县,0.5978242711820914
济阳区,龙口市,3.3268112923425215
海阳市,东平县,4.880924619847538
海阳市,东昌府区,5.197827315716847
海阳市,东明县,6.267435020494739
海阳市,东港区,2.2271317796852244
海阳市,东营区,2.6218248514300693
海阳市,东阿县,4.935796207129855
海阳市,临朐县,2.6729741620093517
海阳市,临沭县,3.1756106134202935
海阳市,临淄区,2.8448610939729067
海阳市,临清市,5.427606355229715
海阳市,临邑县,4.282350903514008
海阳市,乐陵市,4.088209951090773
海阳市,乳山市,0.3713414302294531
海阳市,五莲县,2.2465324846341628
海阳市,任城区,4.789207495286346
海阳市,兖州区,4.5147232444627585
海阳市,兰山区,3.336506901243161
海阳市,兰陵县,3.7000518888562572
海阳市,冠县,5.724443860164384
海阳市,利津县,2.744933619990917
海阳市,单县,5.476791793223779
海阳市,博兴县,3.0342592943188498
海阳市,博山区,3.3175014697498777
海阳市,即墨区,0.7144787391251889
海阳市,历下区,4.082360256910602
海阳市,历城区,4.09296795931265
海阳市,台儿庄区,4.12769883876591
海阳市,周村区,3.2856514114010253
海阳市,商河县,3.968975578395646
海阳市,嘉祥县,5.029982339772829
海阳市,坊子区,1.9147108888545017
海阳市,垦利区,2.5220867057152923
海阳市,城阳区,0.9966232803189335
海阳市,夏津县,5.137778007645303
海阳市,天桥区,4.171003122364373
海阳市,奎文区,2.003477594563693
海阳市,宁津县,4.462440743820634
海阳市,宁阳县,4.326365131935966
海阳市,安丘市,2.1097865251367405
海阳市,定陶区,5.86478675304437
海阳市,寒亭区,1.9459157672996363
海阳市,寿光市,2.3003137852528615
海阳市,山亭区,4.096800358420712
海阳市,岚山区,2.537300125127395
海阳市,岱岳区,3.821788105853459
海阳市,峄城区,4.13680084009798
海阳市,崂山区,0.9021510740679739
海阳市,巨野县,5.270526448503248
海阳市,市中区,4.162459910636622
海阳市,市北区,1.0777908638841027
海阳市,市南区,1.1326631796970592
海阳市,平原县,4.704798801302049
海阳市,平度市,1.2168535734782646
海阳市,平邑县,3.7704985718649606
海阳市,平阴县,4.7338573694003365
海阳市,广饶县,2.5548258504932315
海阳市,庆云县,3.8072717731370007
海阳市,张店区,3.136202697194669
海阳市,微山县,4.524798722532895
海阳市,德城区,4.776823589647736
海阳市,惠民县,3.6949307056335425
海阳市,成武县,5.603806020244423
海阳市,招远市,0.8874260628662324
海阳市,文登区,0.9104420606471488
海阳市,新泰市,3.6707447081009974
海阳市,无棣县,3.644316454399766
海阳市,昌乐县,2.224305390145884
海阳市,昌邑市,1.7245215027430212
海阳市,曲阜市,4.363315342294841
海阳市,曹县,5.973887399546999
海阳市,李沧区,0.9986228221543492
海阳市,栖霞市,0.5032555383373419
海阳市,桓台县,3.1441276552751916
海阳市,梁山县,5.170513989533368
海阳市,槐荫区,4.19120889237522
海阳市,武城县,5.087541394486424
海阳市,汶上县,4.80219016200141
海阳市,沂南县,2.9966187368672967
海阳市,沂水县,2.7485937804793337
海阳市,沂源县,3.0242750080942273
海阳市,河东区,3.1840732613637646
海阳市,河口区,2.75037671330979
海阳市,沾化区,3.1320845318220822
海阳市,泗水县,4.06021217803823
海阳市,泰山区,4.003322150267556
海阳市,济阳区,3.9354965083899107
海阳市,海阳市,0.1
海阳市,淄川区,3.1953760719323765
海阳市,滕州市,4.372689966009275
海阳市,滨城区,3.1750580652060276
海阳市,潍城区,2.12917523093324
海阳市,牟平区,0.5561294919236893
海阳市,牡丹区,5.960859648667307
海阳市,环翠区,1.1225030278556272
海阳市,福山区,0.5745853149521383
海阳市,禹城市,4.582642222408556
海阳市,章丘区,3.6233164594644873
海阳市,罗庄区,3.428881820063079
海阳市,肥城市,4.4846997360801035
海阳市,胶州市,1.3717282949720473
海阳市,芝罘区,0.6835232203553394
海阳市,茌平区,4.907296527934589
海阳市,荣成市,1.3058351243398791
海阳市,莒南县,2.8746876921741293
海阳市,莒县,2.653738722667156
海阳市,莘县,5.520162875144519
海阳市,莱山区,0.6354429246998816
海阳市,莱州市,1.2735980542302312
海阳市,莱芜区,3.538369018068891
海阳市,莱西市,0.7174875687738059
海阳市,莱阳市,0.3983111499994027
海阳市,蒙阴县,3.4134328471231825
海阳市,蓬莱区,0.8037933786723562
海阳市,薛城区,4.411308757540987
海阳市,诸城市,1.9763015195367293
海阳市,费县,3.5647437076833004
海阳市,邹城市,4.431138132341761
海阳市,邹平市,3.4108007720794173
海阳市,郓城县,5.363844458149329
海阳市,郯城县,3.588203178800539
海阳市,鄄城县,5.793890132722932
海阳市,金乡县,5.16831370314082
海阳市,钢城区,3.4405774347453826
海阳市,长清区,4.4117476983106405
海阳市,阳信县,3.6569801225652836
海阳市,阳谷县,5.4156139836316965
海阳市,青州市,2.683050611356695
海阳市,高唐县,4.922417899899432
海阳市,高密市,1.5000142610558218
海阳市,高青县,2.3608684463919767
海阳市,鱼台县,4.882280341846877
海阳市,黄岛区,1.2508769913927444
海阳市,齐河县,4.475103088018266
海阳市,龙口市,0.9933889433829617
淄川区,东平县,1.7434882467784567
淄川区,东昌府区,2.002907411046766
淄川区,东明县,3.179507711958401
淄川区,东港区,1.92863916014186
淄川区,东营区,0.9847556622443978
淄川区,东阿县,1.7466826754219154
淄川区,临朐县,0.6412332360068704
淄川区,临沭县,1.8543340900788103
淄川区,临淄区,0.38390659963590607
淄川区,临清市,2.248963985200104
淄川区,临邑县,1.2410007054077348
淄川区,乐陵市,1.3010865901052497
淄川区,乳山市,3.5653919113783945
淄川区,五莲县,1.529834407782167
淄川区,任城区,1.8470646107807263
淄川区,兖州区,1.5692152665025556
淄川区,兰山区,1.6202582308866236
淄川区,兰陵县,1.7959929312253065
淄川区,冠县,2.52912701696306
淄川区,利津县,1.108148033875443
淄川区,单县,2.6365646817096753
淄川区,博兴县,0.5249890316031468
淄川区,博山区,0.18387842467217358
淄川区,即墨区,2.598657008671438
淄川区,历下区,0.8903443453338746
淄川区,历城区,0.9025190546978422
淄川区,台儿庄区,2.0935758997398373
淄川区,周村区,0.18731898536050648
淄川区,商河县,1.020272122844659
淄川区,嘉祥县,2.0411006141112176
淄川区,坊子区,1.2886225613883011
淄川区,垦利区,1.3089573835027963
淄川区,城阳区,2.4087741345317064
淄川区,夏津县,1.9851572335558036
淄川区,天桥区,0.9799593299611276
淄川区,奎文区,1.1926293435053472
淄川区,宁津县,1.5902479198514614
淄川区,宁阳县,1.3019408929748422
淄川区,安丘市,1.1745922162476299
淄川区,定陶区,2.8638812300796337
淄川区,寒亭区,1.2784869232878064
淄川区,寿光市,0.957446218375438
淄川区,山亭区,1.6245515554551055
淄川区,岚山区,2.0354804542430247
淄川区,岱岳区,0.7362686923125626
淄川区,峄城区,1.9086230693012698
淄川区,崂山区,2.6351373624621988
淄川区,巨野县,2.249454363592543
淄川区,市中区,0.9694656272360508
淄川区,市北区,2.4986676675721795
淄川区,市南区,2.458013098835104
淄川区,平原县,1.589027080496805
淄川区,平度市,1.9789253818182493
淄川区,平邑县,1.1834358158706955
淄川区,平阴县,1.5515014164272756
淄川区,广饶县,0.8182790226843442
淄川区,庆云县,1.2485681009231244
淄川区,张店区,0.17086851261718486
淄川区,微山县,2.0185774364640197
淄川区,德城区,1.744919564573642
淄川区,惠民县,0.9614740678265769
淄川区,成武县,2.678095762194205
淄川区,招远市,2.5126029368367067
淄川区,文登区,4.087206312212047
淄川区,新泰市,0.843071707673376
淄川区,无棣县,1.1515720380747825
淄川区,昌乐县,0.991614344003963
淄川区,昌邑市,1.471463395059439
淄川区,曲阜市,1.445517356329927
淄川区,曹县,3.0305421037221154
淄川区,李沧区,2.5024366829300138
淄川区,栖霞市,3.026466802879297
淄川区,桓台县,0.3393587230331901
淄川区,梁山县,2.051495196982712
淄川区,槐荫区,0.9983239569845115
淄川区,武城县,1.9735315573783057
淄川区,汶上县,1.735646979996049
淄川区,沂南县,1.2019087402020858
淄川区,沂水县,1.0791774622506543
淄川区,沂源县,0.5446247052654584
淄川区,河东区,1.6189441072205115
淄川区,河口区,1.4748003785229666
淄川区,沾化区,1.0677103285897742
淄川区,泗水县,1.1993980751516378
淄川区,泰山区,0.8743252190925944
淄川区,济阳区,0.8183962527517267
淄川区,海阳市,3.1953760719323765
淄川区,淄川区,0.1
淄川区,滕州市,1.7537897016031572
淄川区,滨城区,0.743726443355976
淄川区,潍城区,1.0663865031984014
淄川区,牟平区,3.6323116315477333
淄川区,牡丹区,2.9038268004196808
淄川区,环翠区,4.240913329898939
淄川区,福山区,3.3418898387671376
淄川区,禹城市,1.4255515811916017
淄川区,章丘区,0.43845392194055105
淄川区,罗庄区,1.6774375743506644
淄川区,肥城市,1.3447124244331952
淄川区,胶州市,2.0019063219177506
淄川区,芝罘区,3.5077265376199604
淄川区,茌平区,1.7126298664490243
