disease	county	onset_date	number_of_cases
猩红热	东营区	2022-04-27	1
猩红热	东营区	2022-05-09	1
猩红热	东营区	2022-05-17	1
猩红热	东营区	2022-05-20	1
猩红热	东营区	2022-05-25	1
猩红热	东营区	2022-05-27	1
猩红热	东营区	2022-06-11	1
猩红热	东营区	2022-06-15	1
猩红热	东营区	2022-06-17	1
猩红热	东营区	2022-06-28	1
猩红热	东营区	2022-07-04	1
猩红热	东营区	2022-08-16	1
猩红热	东营区	2023-03-30	1
猩红热	东营区	2023-05-09	1
猩红热	东营区	2023-05-12	1
猩红热	东营区	2023-05-26	1
猩红热	东营区	2023-07-01	1
猩红热	东营区	2023-09-01	1
猩红热	东营区	2023-10-05	1
猩红热	东营区	2023-11-23	2
猩红热	东营区	2023-11-24	1
猩红热	东营区	2023-12-06	1
猩红热	东营区	2023-12-20	1
猩红热	东营区	2024-01-12	1
猩红热	东营区	2024-01-19	1
猩红热	东营区	2024-01-21	1
猩红热	东营区	2024-01-23	1
猩红热	东营区	2024-02-01	1
猩红热	东营区	2024-02-04	1
猩红热	东营区	2024-02-05	1
猩红热	东营区	2024-02-10	1
猩红热	东营区	2024-02-14	1
猩红热	东营区	2024-03-02	1
猩红热	东营区	2024-03-24	1
猩红热	东营区	2024-03-27	1
猩红热	东营区	2024-04-01	1
猩红热	东营区	2024-04-08	1
猩红热	东营区	2024-04-12	1
猩红热	东营区	2024-04-22	1
猩红热	东营区	2024-05-16	2
猩红热	东营区	2024-05-19	1
猩红热	东营区	2024-05-20	1
猩红热	东营区	2024-05-22	1
猩红热	东营区	2024-05-27	1
猩红热	东营区	2024-05-30	1
猩红热	东营区	2024-06-03	3
猩红热	东营区	2024-06-04	1
猩红热	东营区	2024-06-05	1
猩红热	东营区	2024-06-06	1
猩红热	东营区	2024-06-09	1
猩红热	东营区	2024-06-16	1
猩红热	东营区	2024-06-24	1
猩红热	东营区	2024-06-28	1
猩红热	东营区	2024-07-02	1
猩红热	东营区	2024-07-03	1
猩红热	东营区	2024-07-04	1
猩红热	东营区	2024-07-09	1
猩红热	东营区	2024-07-26	1
猩红热	东营区	2024-08-07	1
猩红热	东营区	2024-08-20	1
猩红热	东营区	2024-11-25	1
猩红热	东阿县	2020-07-02	1
猩红热	东阿县	2020-09-27	1
猩红热	东阿县	2020-10-31	1
猩红热	东阿县	2020-11-27	1
猩红热	东阿县	2020-11-29	1
猩红热	东阿县	2020-12-02	1
猩红热	东阿县	2020-12-07	1
猩红热	东阿县	2020-12-08	1
猩红热	东阿县	2020-12-23	1
猩红热	东阿县	2020-12-24	1
猩红热	东阿县	2020-12-30	1
猩红热	东阿县	2021-01-22	1
猩红热	东阿县	2021-02-13	1
猩红热	东阿县	2021-04-08	1
猩红热	东阿县	2021-05-18	1
猩红热	东阿县	2021-10-07	1
猩红热	东阿县	2021-10-28	1
猩红热	东阿县	2021-12-12	1
猩红热	东阿县	2021-12-20	1
猩红热	东阿县	2021-12-25	1
猩红热	东阿县	2022-02-24	1
猩红热	东阿县	2022-05-12	1
猩红热	东阿县	2022-05-20	1
猩红热	东阿县	2022-06-06	1
猩红热	东阿县	2022-07-09	1
猩红热	东阿县	2022-07-10	1
猩红热	东阿县	2022-07-23	1
猩红热	东阿县	2022-08-11	1
猩红热	东阿县	2022-09-17	1
猩红热	东阿县	2022-10-07	1
猩红热	东阿县	2022-10-15	1
猩红热	东阿县	2022-10-18	1
猩红热	东阿县	2022-10-30	1
猩红热	东阿县	2022-11-09	1
猩红热	东阿县	2022-11-10	1
猩红热	东阿县	2022-11-18	1
猩红热	东阿县	2022-12-08	1
猩红热	东阿县	2023-03-03	2
猩红热	东阿县	2023-03-11	1
猩红热	东阿县	2023-04-20	1
猩红热	东阿县	2023-04-27	1
猩红热	东阿县	2023-05-04	1
猩红热	东阿县	2023-05-23	2
猩红热	东阿县	2023-06-18	1
猩红热	东阿县	2023-06-26	1
猩红热	东阿县	2023-07-02	1
猩红热	东阿县	2023-07-08	1
猩红热	东阿县	2023-07-12	1
猩红热	东阿县	2023-07-15	2
猩红热	东阿县	2023-07-23	1
猩红热	东阿县	2023-07-25	1
猩红热	东阿县	2023-07-27	1
猩红热	东阿县	2023-08-01	1
猩红热	东阿县	2023-08-02	1
猩红热	东阿县	2023-08-21	1
猩红热	东阿县	2023-08-30	2
猩红热	东阿县	2023-08-31	1
猩红热	东阿县	2023-09-01	1
猩红热	东阿县	2023-09-04	1
猩红热	东阿县	2023-09-05	1
猩红热	东阿县	2023-09-12	1
猩红热	东阿县	2023-09-15	1
猩红热	东阿县	2023-10-06	1
猩红热	东阿县	2023-10-12	1
猩红热	东阿县	2023-10-13	1
猩红热	东阿县	2023-10-16	2
猩红热	东阿县	2023-10-21	1
猩红热	东阿县	2023-10-22	1
猩红热	东阿县	2023-10-25	1
猩红热	东阿县	2023-10-27	1
猩红热	东阿县	2023-10-29	1
猩红热	东阿县	2023-10-30	2
猩红热	东阿县	2023-11-05	3
猩红热	东阿县	2023-11-08	3
猩红热	东阿县	2023-11-15	2
猩红热	东阿县	2023-11-18	1
猩红热	东阿县	2023-11-19	3
猩红热	东阿县	2023-11-20	1
猩红热	东阿县	2023-11-21	2
猩红热	东阿县	2023-11-23	1
猩红热	东阿县	2023-11-24	1
猩红热	东阿县	2023-11-25	3
猩红热	东阿县	2023-11-27	3
猩红热	东阿县	2023-11-29	1
猩红热	东阿县	2023-12-02	3
猩红热	东阿县	2023-12-03	1
猩红热	东阿县	2023-12-05	1
猩红热	东阿县	2023-12-08	2
猩红热	东阿县	2023-12-14	1
猩红热	东阿县	2023-12-20	1
猩红热	东阿县	2023-12-23	1
猩红热	东阿县	2023-12-26	1
猩红热	东阿县	2023-12-27	1
猩红热	东阿县	2023-12-28	2
猩红热	东阿县	2023-12-29	2
猩红热	东阿县	2023-12-31	1
猩红热	东阿县	2024-01-01	2
猩红热	东阿县	2024-01-03	2
猩红热	东阿县	2024-01-04	2
猩红热	东阿县	2024-01-05	3
猩红热	东阿县	2024-01-06	1
猩红热	东阿县	2024-01-07	1
猩红热	东阿县	2024-01-08	1
猩红热	东阿县	2024-01-09	1
猩红热	东阿县	2024-01-13	1
猩红热	东阿县	2024-01-14	1
猩红热	东阿县	2024-01-15	1
猩红热	东阿县	2024-01-20	1
猩红热	东阿县	2024-01-21	1
猩红热	东阿县	2024-01-26	1
猩红热	东阿县	2024-01-27	2
猩红热	东阿县	2024-01-30	1
猩红热	东阿县	2024-01-31	1
猩红热	东阿县	2024-02-01	1
猩红热	东阿县	2024-02-02	1
猩红热	东阿县	2024-02-05	2
猩红热	东阿县	2024-02-19	1
猩红热	东阿县	2024-02-20	1
猩红热	东阿县	2024-02-21	1
猩红热	东阿县	2024-03-01	1
猩红热	东阿县	2024-03-02	2
猩红热	东阿县	2024-03-03	1
猩红热	东阿县	2024-03-10	1
猩红热	东阿县	2024-03-16	1
猩红热	东阿县	2024-03-24	1
猩红热	东阿县	2024-03-31	1
猩红热	东阿县	2024-04-01	1
猩红热	东阿县	2024-04-04	1
猩红热	东阿县	2024-04-06	1
猩红热	东阿县	2024-04-14	2
猩红热	东阿县	2024-04-16	1
猩红热	东阿县	2024-04-20	1
猩红热	东阿县	2024-05-06	1
猩红热	东阿县	2024-05-11	1
猩红热	东阿县	2024-05-13	1
猩红热	东阿县	2024-05-14	1
猩红热	东阿县	2024-05-18	1
猩红热	东阿县	2024-05-21	1
猩红热	东阿县	2024-06-12	1
猩红热	东阿县	2024-06-14	1
猩红热	东阿县	2024-06-17	1
猩红热	东阿县	2024-06-21	1
猩红热	东阿县	2024-06-23	1
猩红热	东阿县	2024-06-29	1
猩红热	东阿县	2024-07-07	1
猩红热	东阿县	2024-07-17	1
猩红热	东阿县	2024-07-23	2
猩红热	东阿县	2024-08-06	1
猩红热	东阿县	2024-08-09	1
猩红热	东阿县	2024-08-22	1
猩红热	东阿县	2024-08-29	1
猩红热	东阿县	2024-09-04	1
猩红热	东阿县	2024-09-09	1
猩红热	东阿县	2024-09-11	1
猩红热	东阿县	2024-09-24	1
猩红热	东阿县	2024-10-07	1
猩红热	东阿县	2024-10-10	1
猩红热	东阿县	2024-10-19	1
猩红热	东阿县	2024-10-22	1
猩红热	东阿县	2024-11-01	1
猩红热	东阿县	2024-11-02	1
猩红热	东阿县	2024-11-07	1
猩红热	东阿县	2024-11-12	1
猩红热	东阿县	2024-11-18	1
猩红热	东阿县	2024-11-26	1
猩红热	临朐县	2020-01-02	1
猩红热	临朐县	2020-01-09	1
猩红热	临朐县	2020-01-18	1
猩红热	临朐县	2020-02-06	1
猩红热	临朐县	2020-03-17	1
猩红热	临朐县	2020-11-25	1
猩红热	临朐县	2021-03-18	1
猩红热	临朐县	2021-03-25	1
猩红热	临朐县	2021-06-03	1
猩红热	临朐县	2021-06-14	1
猩红热	临朐县	2021-07-20	1
猩红热	临朐县	2021-08-03	1
猩红热	临朐县	2021-08-16	1
猩红热	临朐县	2021-10-18	1
猩红热	临朐县	2021-11-05	1
猩红热	临朐县	2021-11-07	1
猩红热	临朐县	2021-11-22	1
猩红热	临朐县	2021-12-09	1
猩红热	临朐县	2022-04-17	1
猩红热	临朐县	2022-06-05	1
猩红热	临朐县	2022-06-07	1
猩红热	临朐县	2022-09-04	1
猩红热	临朐县	2022-09-29	1
猩红热	临朐县	2023-05-21	1
猩红热	临朐县	2023-06-10	1
猩红热	临朐县	2023-07-22	1
猩红热	临朐县	2023-11-30	1
猩红热	临朐县	2023-12-02	1
猩红热	临朐县	2023-12-10	1
猩红热	临朐县	2023-12-26	2
猩红热	临朐县	2023-12-30	1
猩红热	临朐县	2024-01-05	1
猩红热	临朐县	2024-01-14	1
猩红热	临朐县	2024-01-18	1
猩红热	临朐县	2024-01-27	1
猩红热	临朐县	2024-02-12	1
猩红热	临朐县	2024-02-14	1
猩红热	临朐县	2024-02-16	1
猩红热	临朐县	2024-03-30	1
猩红热	临朐县	2024-04-19	1
猩红热	临朐县	2024-04-22	1
猩红热	临朐县	2024-04-23	1
猩红热	临朐县	2024-04-25	1
猩红热	临朐县	2024-04-28	2
猩红热	临朐县	2024-05-11	1
猩红热	临朐县	2024-05-12	1
猩红热	临朐县	2024-05-15	1
猩红热	临朐县	2024-05-18	2
猩红热	临朐县	2024-05-19	1
猩红热	临朐县	2024-05-20	1
猩红热	临朐县	2024-05-21	2
猩红热	临朐县	2024-05-22	1
猩红热	临朐县	2024-05-27	2
猩红热	临朐县	2024-06-02	1
猩红热	临朐县	2024-06-04	1
猩红热	临朐县	2024-06-05	2
猩红热	临朐县	2024-06-06	1
猩红热	临朐县	2024-06-11	4
猩红热	临朐县	2024-06-13	1
猩红热	临朐县	2024-06-15	1
猩红热	临朐县	2024-06-17	1
猩红热	临朐县	2024-06-19	1
猩红热	临朐县	2024-06-21	1
猩红热	临朐县	2024-06-22	1
猩红热	临朐县	2024-06-23	1
猩红热	临朐县	2024-06-26	1
猩红热	临朐县	2024-06-27	2
猩红热	临朐县	2024-07-03	1
猩红热	临朐县	2024-07-07	1
猩红热	临朐县	2024-07-24	1
猩红热	临朐县	2024-07-25	1
猩红热	临朐县	2024-07-26	1
猩红热	临朐县	2024-08-20	1
猩红热	临朐县	2024-09-12	1
猩红热	临朐县	2024-09-18	1
猩红热	临朐县	2024-10-11	1
猩红热	临朐县	2024-11-22	1
猩红热	临沭县	2020-09-30	1
猩红热	临沭县	2020-12-16	1
猩红热	临沭县	2021-01-20	1
猩红热	临沭县	2021-02-07	1
猩红热	临沭县	2021-04-28	1
猩红热	临沭县	2021-06-17	1
猩红热	临沭县	2022-07-12	1
猩红热	临沭县	2022-09-27	1
猩红热	临沭县	2023-04-24	1
猩红热	临沭县	2023-05-13	1
猩红热	临沭县	2023-06-13	1
猩红热	临沭县	2024-02-03	1
猩红热	临沭县	2024-03-08	1
猩红热	临沭县	2024-06-21	1
猩红热	临沭县	2024-06-25	1
猩红热	临淄区	2020-01-02	1
猩红热	临淄区	2020-01-03	1
猩红热	临淄区	2020-01-11	1
猩红热	临淄区	2020-01-22	1
猩红热	临淄区	2020-05-14	1
猩红热	临淄区	2020-05-29	1
猩红热	临淄区	2020-09-01	1
猩红热	临淄区	2020-09-04	1
猩红热	临淄区	2021-04-05	1
猩红热	临淄区	2021-06-01	1
猩红热	临淄区	2021-06-12	1
猩红热	临淄区	2021-06-26	1
猩红热	临淄区	2021-06-29	1
猩红热	临淄区	2021-07-07	1
猩红热	临淄区	2021-07-25	1
猩红热	临淄区	2021-09-06	1
猩红热	临淄区	2022-07-10	1
猩红热	临淄区	2022-10-17	1
猩红热	临淄区	2022-11-21	1
猩红热	临淄区	2023-04-23	1
猩红热	临淄区	2023-06-30	3
猩红热	临淄区	2023-07-02	1
猩红热	临淄区	2023-07-04	1
猩红热	临淄区	2023-07-19	1
猩红热	临淄区	2023-07-25	1
猩红热	临淄区	2023-07-27	1
猩红热	临淄区	2023-07-29	1
猩红热	临淄区	2023-08-10	1
猩红热	临淄区	2023-08-16	1
猩红热	临淄区	2023-09-28	1
猩红热	临淄区	2023-10-22	1
猩红热	临淄区	2023-10-29	1
猩红热	临淄区	2023-10-31	1
猩红热	临淄区	2023-11-01	1
猩红热	临淄区	2023-11-03	1
猩红热	临淄区	2023-11-05	1
猩红热	临淄区	2023-11-06	2
猩红热	临淄区	2023-11-23	1
猩红热	临淄区	2023-11-26	1
猩红热	临淄区	2023-12-02	1
猩红热	临淄区	2023-12-03	1
猩红热	临淄区	2023-12-04	1
猩红热	临淄区	2023-12-05	1
猩红热	临淄区	2023-12-14	1
猩红热	临淄区	2023-12-22	1
猩红热	临淄区	2023-12-26	1
猩红热	临淄区	2023-12-27	1
猩红热	临淄区	2023-12-31	1
猩红热	临淄区	2024-01-01	1
猩红热	临淄区	2024-01-03	1
猩红热	临淄区	2024-01-04	1
猩红热	临淄区	2024-01-10	2
猩红热	临淄区	2024-01-11	1
猩红热	临淄区	2024-01-14	1
猩红热	临淄区	2024-01-15	1
猩红热	临淄区	2024-01-18	1
猩红热	临淄区	2024-01-23	1
猩红热	临淄区	2024-01-30	1
猩红热	临淄区	2024-02-03	1
猩红热	临淄区	2024-02-04	1
猩红热	临淄区	2024-02-05	2
猩红热	临淄区	2024-02-07	1
猩红热	临淄区	2024-02-13	2
猩红热	临淄区	2024-02-17	1
猩红热	临淄区	2024-02-18	1
猩红热	临淄区	2024-02-21	2
猩红热	临淄区	2024-03-05	1
猩红热	临淄区	2024-03-08	1
猩红热	临淄区	2024-03-18	1
猩红热	临淄区	2024-04-02	1
猩红热	临淄区	2024-04-06	1
猩红热	临淄区	2024-04-15	1
猩红热	临淄区	2024-05-04	1
猩红热	临淄区	2024-05-17	1
猩红热	临淄区	2024-05-19	1
猩红热	临淄区	2024-05-20	1
猩红热	临淄区	2024-05-24	1
猩红热	临淄区	2024-05-28	2
猩红热	临淄区	2024-06-17	1
猩红热	临淄区	2024-06-21	1
猩红热	临淄区	2024-06-27	1
猩红热	临淄区	2024-06-30	1
猩红热	临淄区	2024-07-03	1
猩红热	临淄区	2024-07-06	1
猩红热	临淄区	2024-07-08	1
猩红热	临淄区	2024-07-09	1
猩红热	临淄区	2024-11-19	1
猩红热	临淄区	2024-11-30	1
猩红热	临淄区	2024-12-01	1
猩红热	临清市	2020-04-28	1
猩红热	临清市	2021-12-21	1
猩红热	临清市	2022-03-17	1
猩红热	临清市	2022-05-02	1
猩红热	临清市	2023-07-24	1
猩红热	临清市	2024-07-02	1
猩红热	临清市	2024-10-01	1
猩红热	临邑县	2020-01-12	1
猩红热	临邑县	2020-01-13	1
猩红热	临邑县	2020-12-28	1
猩红热	临邑县	2021-01-18	1
猩红热	临邑县	2021-05-15	1
猩红热	临邑县	2021-05-30	1
猩红热	临邑县	2021-07-05	1
猩红热	临邑县	2022-02-05	1
猩红热	临邑县	2023-05-13	1
猩红热	临邑县	2023-10-27	1
猩红热	临邑县	2023-11-21	1
猩红热	临邑县	2023-12-02	1
猩红热	临邑县	2023-12-09	1
猩红热	临邑县	2024-01-09	1
猩红热	临邑县	2024-04-06	1
猩红热	临邑县	2024-06-03	1
猩红热	临邑县	2024-06-15	1
猩红热	临邑县	2024-08-24	1
猩红热	临邑县	2024-09-22	1
猩红热	乐陵市	2020-06-29	1
猩红热	乐陵市	2020-07-09	1
猩红热	乐陵市	2020-09-03	1
猩红热	乐陵市	2020-11-05	1
猩红热	乐陵市	2020-11-25	1
猩红热	乐陵市	2021-01-10	1
猩红热	乐陵市	2021-01-31	1
猩红热	乐陵市	2021-03-18	1
猩红热	乐陵市	2021-04-17	1
猩红热	乐陵市	2021-04-29	1
猩红热	乐陵市	2021-05-07	1
猩红热	乐陵市	2021-05-29	1
猩红热	乐陵市	2021-06-13	1
猩红热	乐陵市	2021-07-31	1
猩红热	乐陵市	2021-12-07	1
猩红热	乐陵市	2022-01-25	1
猩红热	乐陵市	2022-05-29	1
猩红热	乐陵市	2022-07-06	1
猩红热	乐陵市	2022-07-26	1
猩红热	乐陵市	2022-08-06	1
猩红热	乐陵市	2022-09-18	1
猩红热	乐陵市	2022-10-25	1
猩红热	乐陵市	2022-11-08	1
猩红热	乐陵市	2022-11-12	1
猩红热	乐陵市	2022-11-15	1
猩红热	乐陵市	2022-11-20	2
猩红热	乐陵市	2022-11-21	1
猩红热	乐陵市	2023-02-13	1
猩红热	乐陵市	2023-05-09	1
猩红热	乐陵市	2023-05-17	1
猩红热	乐陵市	2023-05-29	1
猩红热	乐陵市	2023-06-05	1
猩红热	乐陵市	2023-06-12	1
猩红热	乐陵市	2023-06-20	2
猩红热	乐陵市	2023-06-23	1
猩红热	乐陵市	2023-06-26	3
猩红热	乐陵市	2023-07-02	1
猩红热	乐陵市	2023-07-06	2
猩红热	乐陵市	2023-07-12	1
猩红热	乐陵市	2023-07-19	1
猩红热	乐陵市	2023-07-20	1
猩红热	乐陵市	2023-07-23	1
猩红热	乐陵市	2023-07-24	1
猩红热	乐陵市	2023-07-26	1
猩红热	乐陵市	2023-07-29	1
猩红热	乐陵市	2023-07-31	1
猩红热	乐陵市	2023-08-13	1
猩红热	乐陵市	2023-08-18	1
猩红热	乐陵市	2023-08-19	1
猩红热	乐陵市	2023-08-22	1
猩红热	乐陵市	2023-08-25	2
猩红热	乐陵市	2023-08-27	1
猩红热	乐陵市	2023-08-28	1
猩红热	乐陵市	2023-09-02	1
猩红热	乐陵市	2023-09-03	1
猩红热	乐陵市	2023-09-09	1
猩红热	乐陵市	2023-09-24	1
猩红热	乐陵市	2023-10-02	1
猩红热	乐陵市	2023-10-03	2
猩红热	乐陵市	2023-10-04	1
猩红热	乐陵市	2023-10-06	1
猩红热	乐陵市	2023-10-07	1
猩红热	乐陵市	2023-10-17	1
猩红热	乐陵市	2023-10-20	1
猩红热	乐陵市	2023-10-21	1
猩红热	乐陵市	2023-10-22	2
猩红热	乐陵市	2023-10-23	1
猩红热	乐陵市	2023-10-24	1
猩红热	乐陵市	2023-10-26	1
猩红热	乐陵市	2023-10-28	1
猩红热	乐陵市	2023-11-08	1
猩红热	乐陵市	2023-11-18	1
猩红热	乐陵市	2023-11-20	1
猩红热	乐陵市	2023-12-09	1
猩红热	乐陵市	2023-12-15	1
猩红热	乐陵市	2023-12-31	1
猩红热	乐陵市	2024-01-05	1
猩红热	乐陵市	2024-01-09	1
猩红热	乐陵市	2024-01-19	1
猩红热	乐陵市	2024-01-20	1
猩红热	乐陵市	2024-01-23	2
猩红热	乐陵市	2024-01-26	1
猩红热	乐陵市	2024-02-12	1
猩红热	乐陵市	2024-02-14	1
猩红热	乐陵市	2024-02-25	1
猩红热	乐陵市	2024-02-28	1
猩红热	乐陵市	2024-03-10	1
猩红热	乐陵市	2024-03-23	2
猩红热	乐陵市	2024-03-29	1
猩红热	乐陵市	2024-04-20	1
猩红热	乐陵市	2024-04-21	1
猩红热	乐陵市	2024-04-22	2
猩红热	乐陵市	2024-04-24	1
猩红热	乐陵市	2024-05-05	1
猩红热	乐陵市	2024-05-15	1
猩红热	乐陵市	2024-05-27	1
猩红热	乐陵市	2024-05-29	1
猩红热	乐陵市	2024-06-05	1
猩红热	乐陵市	2024-06-24	1
猩红热	乐陵市	2024-07-01	1
猩红热	乐陵市	2024-07-07	1
猩红热	乐陵市	2024-07-14	1
猩红热	乐陵市	2024-07-20	1
猩红热	乐陵市	2024-09-04	1
猩红热	乐陵市	2024-09-19	1
猩红热	乐陵市	2024-09-25	1
猩红热	乐陵市	2024-09-26	1
猩红热	乐陵市	2024-10-15	1
猩红热	乐陵市	2024-10-18	2
猩红热	乐陵市	2024-10-23	1
猩红热	乐陵市	2024-11-21	1
猩红热	乐陵市	2024-11-22	1
猩红热	乐陵市	2024-11-24	2
猩红热	乐陵市	2024-11-26	1
猩红热	乳山市	2020-01-22	1
猩红热	乳山市	2021-04-14	1
猩红热	乳山市	2021-09-06	1
猩红热	乳山市	2021-10-30	1
猩红热	乳山市	2021-11-26	1
猩红热	乳山市	2023-07-21	1
猩红热	乳山市	2023-12-17	1
猩红热	乳山市	2024-04-22	1
猩红热	五莲县	2020-01-06	1
猩红热	五莲县	2020-01-12	1
猩红热	五莲县	2020-01-13	1
猩红热	五莲县	2020-09-04	1
猩红热	五莲县	2021-09-10	1
猩红热	五莲县	2022-04-30	1
猩红热	五莲县	2022-09-06	1
猩红热	五莲县	2022-09-19	1
猩红热	五莲县	2023-04-09	1
猩红热	五莲县	2023-04-16	1
猩红热	五莲县	2023-05-01	1
猩红热	五莲县	2023-05-25	1
猩红热	五莲县	2023-06-04	1
猩红热	五莲县	2023-06-12	1
猩红热	五莲县	2023-06-20	1
猩红热	五莲县	2023-06-25	2
猩红热	五莲县	2023-06-27	1
猩红热	五莲县	2023-06-29	1
猩红热	五莲县	2023-07-02	1
猩红热	五莲县	2023-07-30	1
猩红热	五莲县	2023-08-10	1
猩红热	五莲县	2023-08-13	1
猩红热	五莲县	2023-08-15	1
猩红热	五莲县	2023-08-21	1
猩红热	五莲县	2023-09-03	1
猩红热	五莲县	2023-09-27	2
猩红热	五莲县	2023-10-13	1
猩红热	五莲县	2023-10-17	1
猩红热	五莲县	2023-10-28	1
猩红热	五莲县	2023-11-07	1
猩红热	五莲县	2023-11-08	1
猩红热	五莲县	2023-11-10	1
猩红热	五莲县	2023-11-12	1
猩红热	五莲县	2023-11-21	1
猩红热	五莲县	2023-11-22	1
猩红热	五莲县	2023-11-24	1
猩红热	五莲县	2023-11-25	1
猩红热	五莲县	2023-11-30	2
猩红热	五莲县	2023-12-04	1
猩红热	五莲县	2023-12-06	1
猩红热	五莲县	2023-12-10	1
猩红热	五莲县	2023-12-25	1
猩红热	五莲县	2023-12-28	1
猩红热	五莲县	2023-12-29	2
猩红热	五莲县	2023-12-30	2
猩红热	五莲县	2024-01-01	2
猩红热	五莲县	2024-01-04	1
猩红热	五莲县	2024-01-07	1
猩红热	五莲县	2024-01-11	1
猩红热	五莲县	2024-01-13	1
猩红热	五莲县	2024-01-18	1
猩红热	五莲县	2024-01-19	1
猩红热	五莲县	2024-01-20	1
猩红热	五莲县	2024-01-23	1
猩红热	五莲县	2024-01-24	1
猩红热	五莲县	2024-01-31	1
猩红热	五莲县	2024-02-18	1
猩红热	五莲县	2024-03-19	1
猩红热	五莲县	2024-03-23	1
猩红热	五莲县	2024-04-11	1
猩红热	五莲县	2024-04-19	1
猩红热	五莲县	2024-04-21	1
猩红热	五莲县	2024-04-30	1
猩红热	五莲县	2024-05-24	1
猩红热	五莲县	2024-05-27	1
猩红热	五莲县	2024-06-09	1
猩红热	五莲县	2024-09-12	1
猩红热	五莲县	2024-10-09	1
猩红热	任城区	2020-01-06	1
猩红热	任城区	2020-01-11	1
猩红热	任城区	2020-01-20	1
猩红热	任城区	2020-01-28	1
猩红热	任城区	2020-04-01	1
猩红热	任城区	2020-06-28	1
猩红热	任城区	2020-07-24	1
猩红热	任城区	2020-10-09	1
猩红热	任城区	2020-10-15	1
猩红热	任城区	2020-11-29	1
猩红热	任城区	2020-12-21	1
猩红热	任城区	2020-12-24	1
猩红热	任城区	2020-12-29	1
猩红热	任城区	2020-12-30	1
猩红热	任城区	2020-12-31	1
猩红热	任城区	2021-01-12	1
猩红热	任城区	2021-02-05	1
猩红热	任城区	2021-02-27	1
猩红热	任城区	2021-04-10	1
猩红热	任城区	2021-08-18	1
猩红热	任城区	2021-08-29	1
猩红热	任城区	2021-09-23	1
猩红热	任城区	2021-10-20	1
猩红热	任城区	2021-11-29	1
猩红热	任城区	2022-01-20	1
猩红热	任城区	2022-04-22	1
猩红热	任城区	2022-07-21	1
猩红热	任城区	2022-07-30	1
猩红热	任城区	2023-05-13	1
猩红热	任城区	2023-11-02	1
猩红热	任城区	2023-11-08	1
猩红热	任城区	2023-12-29	1
猩红热	任城区	2024-01-13	1
猩红热	任城区	2024-01-20	1
猩红热	任城区	2024-03-06	1
猩红热	任城区	2024-04-06	1
猩红热	任城区	2024-04-15	1
猩红热	任城区	2024-04-19	1
猩红热	任城区	2024-05-18	1
猩红热	任城区	2024-06-01	1
猩红热	任城区	2024-06-02	1
猩红热	任城区	2024-06-04	1
猩红热	任城区	2024-06-10	1
猩红热	任城区	2024-06-20	1
猩红热	任城区	2024-06-25	1
猩红热	任城区	2024-06-28	1
猩红热	任城区	2024-07-06	1
猩红热	任城区	2024-07-21	1
猩红热	任城区	2024-07-27	1
猩红热	任城区	2024-08-23	1
猩红热	任城区	2024-10-24	1
猩红热	任城区	2024-11-19	1
猩红热	兖州区	2021-07-21	1
猩红热	兖州区	2022-08-04	1
猩红热	兖州区	2022-09-21	1
猩红热	兖州区	2023-08-20	1
猩红热	兖州区	2023-12-31	1
猩红热	兖州区	2024-06-10	1
猩红热	兖州区	2024-06-18	1
猩红热	兖州区	2024-06-21	1
猩红热	兖州区	2024-06-23	1
猩红热	兖州区	2024-07-15	1
猩红热	兖州区	2024-09-10	1
猩红热	兖州区	2024-10-15	1
猩红热	兖州区	2024-10-17	2
猩红热	兖州区	2024-10-18	1
猩红热	兖州区	2024-10-31	1
猩红热	兰山区	2020-01-04	1
猩红热	兰山区	2020-01-05	1
猩红热	兰山区	2020-01-09	1
猩红热	兰山区	2020-01-13	1
猩红热	兰山区	2020-01-16	1
猩红热	兰山区	2020-01-17	1
猩红热	兰山区	2020-01-21	1
猩红热	兰山区	2020-02-01	1
猩红热	兰山区	2020-02-09	1
猩红热	兰山区	2020-04-29	1
猩红热	兰山区	2020-05-10	1
猩红热	兰山区	2020-09-13	1
猩红热	兰山区	2020-10-08	1
猩红热	兰山区	2020-10-20	1
猩红热	兰山区	2020-10-31	2
猩红热	兰山区	2020-11-27	1
猩红热	兰山区	2021-01-01	1
猩红热	兰山区	2021-01-24	1
猩红热	兰山区	2021-02-03	1
猩红热	兰山区	2021-02-19	1
猩红热	兰山区	2021-03-07	1
猩红热	兰山区	2021-03-22	1
猩红热	兰山区	2021-04-03	1
猩红热	兰山区	2021-04-08	1
猩红热	兰山区	2021-04-23	1
猩红热	兰山区	2021-04-24	1
猩红热	兰山区	2021-04-25	1
猩红热	兰山区	2021-04-29	1
猩红热	兰山区	2021-05-24	2
猩红热	兰山区	2021-05-31	1
猩红热	兰山区	2021-06-03	1
猩红热	兰山区	2021-06-07	1
猩红热	兰山区	2021-07-01	1
猩红热	兰山区	2021-07-09	1
猩红热	兰山区	2021-07-12	1
猩红热	兰山区	2021-07-23	1
猩红热	兰山区	2021-07-24	1
猩红热	兰山区	2021-07-27	2
猩红热	兰山区	2021-09-12	1
猩红热	兰山区	2021-09-23	1
猩红热	兰山区	2021-10-16	1
猩红热	兰山区	2021-10-17	1
猩红热	兰山区	2021-10-20	1
猩红热	兰山区	2021-10-31	1
猩红热	兰山区	2021-11-01	1
猩红热	兰山区	2021-11-11	1
